rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
4156	C42H55ClO4	[M + H]+	C42H55ClO4	104.6171007932753	100.90704394490456	3.710056848370745	45	0.8151364764267991	0.44508609569160384	1.1790067058965858	-0.29221284501138206		659.38597	612.1669864654541	8439_CCE1706_MZmine3_SIRIUS_fixed_36576
4157	C8H17NO3	[M + H]+	C8H17NO3	104.6086639339773	101.676573890264	2.932090043713306	35	0.9272698382432394	0.10945027362205378	0.7793515332443262	1.2481301371551117		176.12834	37.140028166613774	110_CCE1706_MZmine3_SIRIUS_fixed_526
4158	C10H21N5O3	[M + Na]+	C10H21N5O3	104.57186785824973	104.57186785824973	0.0	28	0.41587575496117346	3.1180657004360826	3.349683016657631	1.2290467138480303		282.15401	176.282000541687	1134_CCE1706_MZmine3_SIRIUS_fixed_3331
4159	C24H28N4O4	[M + Na]+	C24H28N4O4	104.56228392394445	104.56228392394445	0.0	51	0.8564540059347188	1.821808215862659	1.8427855455627804	-0.8316095088523799		459.19989	597.9017400741577	8107_CCE1706_MZmine3_SIRIUS_fixed_35525
4160	C20H34O6	[M + H]+	C20H34O6	104.52615542564826	98.82750930244698	5.698646123201272	39	0.6945843828715365	0.7701261754433099	2.0454724638493778	-4.864791989938127		371.24101	612.2470092773438	8424_CCE1706_MZmine3_SIRIUS_fixed_36519
4161	C17H30N4O5	[M + Na]+	C17H30N4O5	104.50598414005022	104.50598414005022	0.0	43	0.6715140919686374	0.8871595476583859	1.5526052384565772	-1.9808999199025346		393.21006	211.69991850940815	1694_CCE1706_MZmine3_SIRIUS_fixed_5916
4162	C14H18O2	[M + H]+	C14H18O2	104.49035499411937	100.7282723335267	3.76208266059267	32	0.8656202215634263	0.9399905213545229	1.0775270078183081	0.6876564859604776		219.13811	412.3013380293572	4764_CCE1706_MZmine3_SIRIUS_fixed_24391
4163	C15H24ClN3O	[M + Na]+	C15H24ClN3O	104.4505569254837	104.4505569254837	0.0	36	0.7515300904363982	-0.8389935946504211	2.563892717112841	-2.8238879176878964		320.14911	169.30966664131398	1028_CCE1706_MZmine3_SIRIUS_fixed_2915
4164	C24H49N2O2P	[M + H]+	C24H49N2O2P	104.44194243140895	104.44194243140895	0.0	33	0.4774364314848566	0.17128105560195145	0.9117083807019627	-0.10315261132455947		429.36040	449.26650524139404	5466_CCE1706_MZmine3_SIRIUS_fixed_27685
4165	C15H20N2O5	[M + H]+	C15H20N2O5	104.43433604417584	100.88851260111356	3.545823443062272	44	0.7524415044918296	0.4942317073632686	1.4546491263942862	-58260.79108652061		309.14408	169.47819384354705	1067_CCE1706_MZmine3_SIRIUS_fixed_3057
4166	C39H73O3P	[M + Na]+	C39H73O3P	104.40988382217415	104.40988382217415	0.0	27	0.5537831881624514	0.5117652690081544	1.6285129975762493	-2.408003821442637		643.51740	648.0199813842773	9148_CCE1706_MZmine3_SIRIUS_fixed_38754
4167	C12H17N5O4	[M + H]+	C12H17N5O4	104.39224014500688	104.39224014500688	0.0	41	0.7201284267720426	1.4778613153464717	1.853222277101753	-1.7526350174349676		296.13481	60.932735387654475	354_CCE1706_MZmine3_SIRIUS_fixed_1196
4168	C20H28O7S	[M + H]+	C20H28O7S	104.33990654046478	104.33990654046478	0.0	48	0.9259098652625054	-0.44249823017458007	0.7348061324579053	-0.09125236943890522		413.16281	467.6753444327336	5600_CCE1706_MZmine3_SIRIUS_fixed_28293
4169	C20H36O	[M + Na]+	C20H36O	104.31926031982168	104.31926031982168	0.0	25	0.3455227558740709	0.290007383024418	0.8241995849561481	0.33011793998181427		315.26594	533.4930038452148	6795_CCE1706_MZmine3_SIRIUS_fixed_31900
4170	C17H28O6	[M + Na]+	C17H28O6	104.24976689702626	100.45900523907906	3.7907616579472023	50	0.8658600963144113	0.8010355005451519	1.1809433662326094	1.1214235637037748		351.17820	568.8056601457765	7460_CCE1706_MZmine3_SIRIUS_fixed_33631
4171	C11H20O3S	[M + H]+	C11H20O3S	104.22228534816568	101.99823394521228	2.224051402953406	27	0.891553530323672	1.035321889675528	1.3247223537173822	0.7287971105054464		233.12076	153.9900040626526	828_CCE1706_MZmine3_SIRIUS_fixed_2209
4172	C13H17NO4	[M + H]+	C13H17NO4	104.20602095198467	104.20602095198467	0.0	41	0.8616026100267496	0.8037535174677233	1.4634076188096565	0.25761932431784274		252.12310	169.6866557727263	1043_CCE1706_MZmine3_SIRIUS_fixed_2968
4173	C17H22N2O5	[M + H]+	C17H22N2O5	104.1630704121755	104.1630704121755	0.0	43	0.7214956713943633	0.5424664294454496	1.6256397505959561	-0.8347632236752786		335.15987	187.38479387015104	1277_CCE1706_MZmine3_SIRIUS_fixed_3967
4174	C11H16O4	[M + H]+	C11H16O4	104.12649051017767	104.12649051017767	0.0	26	0.8925896981290533	-0.10102327191038099	0.7942986663802478	-0.8320803525609414		213.11196	192.16912249918096	1412_CCE1706_MZmine3_SIRIUS_fixed_4599
4175	C19H33NO2	[M + H]+	C19H33NO2	104.11050838586507	101.01723214392145	3.0932762419436264	45	0.9078403429634777	0.15446605846745187	0.5276165435516658	-2.9454111850543114		308.25750	352.5409176055291	3849_CCE1706_MZmine3_SIRIUS_fixed_19128
4176	C15H18N2O6	[M + H]+	C15H18N2O6	104.04282785080929	101.19162250554407	2.851205345265211	47	0.7700832287068162	0.8488132737494956	1.393614584047626	-0.9265164051443828		323.12346	138.07613002925694	690_CCE1706_MZmine3_SIRIUS_fixed_1798
4177	C15H22N2O3	[M + H]+	C15H22N2O3	103.98355082960266	103.98355082960266	0.0	47	0.8419886656362701	1.0348016168226184	1.4546491263942862	-1.7290230629806966		279.16984	228.9160019159317	1936_CCE1706_MZmine3_SIRIUS_fixed_7274
4178	C23H34FN5O2	[M + H]+	C23H34FN5O2	103.95821335561426	103.95821335561426	0.0	51	0.941297935103245	0.8257405906086317	1.4180982709234475	1.8700947462753026		432.27774	468.0669379234314	5617_CCE1706_MZmine3_SIRIUS_fixed_28334
4179	C16H18N4O3	[M + Na]+	C16H18N4O3	103.93219101303697	103.93219101303697	0.0	45	0.7050134818809446	0.7082968638025814	0.9253396434017375	0.47281204964756246		337.12727	407.04430846497416	4662_CCE1706_MZmine3_SIRIUS_fixed_23766
4180	C12H16N2O3	[M + H]+	C12H16N2O3	103.88071904266411	103.88071904266411	0.0	49	0.7996147159200672	0.6218522169845009	0.8906430731066515	-75954.60779297582		237.12332	137.03765914610287	658_CCE1706_MZmine3_SIRIUS_fixed_1741
4181	C33H45N3O5	[M + H]+	C33H45N3O5	103.86432125059109	103.86432125059109	0.0	34	0.7207400194741969	0.05730471469908641	1.1741723790781982	1.4042374696728703		564.34399	616.7170143127441	8536_CCE1706_MZmine3_SIRIUS_fixed_36906
4182	C16H32O6	[M + Na]+	C16H32O6	103.8455742729987	103.53434437097735	0.3112299020213529	35	0.5646766169154228	1.1379519200918178	1.9144697167887796	1.5443338071926507		343.20964	544.2314422130585	6990_CCE1706_MZmine3_SIRIUS_fixed_32341
4183	C13H17NO2	[M + H]+	C13H17NO2	103.84014635896736	103.84014635896736	0.0	39	0.7026186155042778	0.5006263890918612	1.5739450832640844	0.16358610482623429		220.13324	118.83866563293158	521_CCE1706_MZmine3_SIRIUS_fixed_1449
4184	C26H32O10	[M + H]+	C26H32O10	103.82692951813796	103.82692951813796	0.0	46	0.7839586028460541	0.9253396434017375	2.207194136345654	-35653.68916719956		505.20497	558.7320274114609	7258_CCE1706_MZmine3_SIRIUS_fixed_32993
4185	C22H40N2O2	[M + K]+	C22H40N2O2	103.76528821942244	103.76528821942244	0.0	48	0.9226783682195934	0.6043310825099242	0.8577357412606565	-0.25286425166206944		403.27203	501.26149025629275	6181_CCE1706_MZmine3_SIRIUS_fixed_30314
4186	C15H20N2O2	[M + H]+	C15H20N2O2	103.68045284516519	103.68045284516519	0.0	43	0.7024584237165582	1.6176567877041663	1.6256397505959561	-0.7131417717216124		261.15957	209.11025047302246	1685_CCE1706_MZmine3_SIRIUS_fixed_5865
4187	C14H25N3O7	[M + H]+	C14H25N3O7	103.648230935014	103.648230935014	0.0	55	0.7787485907553552	0.31773913257940345	1.0220154630972274	-51728.645110318386		348.17640	50.11099934577942	272_CCE1706_MZmine3_SIRIUS_fixed_1054
4188	C19H27N5O6	[M + H]+	C19H27N5O6	103.63894551075438	100.83978616583912	2.7991593449152616	39	0.9442478974645439	1.0396297297979216	1.3684363996288735	1.3459800012177552		422.20398	162.39477764815092	937_CCE1706_MZmine3_SIRIUS_fixed_2545
4189	C17H26O5	[M + Na]+	C17H26O5	103.63810195012199	103.63810195012199	0.0	44	0.7530244345622341	0.6258289355026718	1.0862748970258829	1.208897436541421		333.16765	584.7272872924805	7937_CCE1706_MZmine3_SIRIUS_fixed_35051
4190	C18H26ClNO6	[M + H]+	C18H26ClNO6	103.63466035529912	103.63466035529912	0.0	47	0.9087236597881865	0.710258483837142	1.4634076188096565	-1.2407721556030942		388.15166	363.67798805236816	4008_CCE1706_MZmine3_SIRIUS_fixed_20134
4191	C20H26O3	[M + Na]+	C20H26O3	103.62681777237158	99.88476886919642	3.7420489031751583	22	0.6449438202247192	-0.498731758944093	1.7473232951589202	-0.6403485516320444		337.17720	610.7359886169434	8381_CCE1706_MZmine3_SIRIUS_fixed_36416
4192	C11H18S	[M + H]+	C11H18S	103.6109674875863	103.6109674875863	0.0	22	0.6784873434948285	1.5013828932880788	1.5013828932880788	0.8751627999266778		183.12036	151.89147004131408	797_CCE1706_MZmine3_SIRIUS_fixed_2122
4193	C26H37NO2	[M + H]+	C26H37NO2	103.59609698931587	103.59609698931587	0.0	45	0.7646789411010353	0.7635693178643982	0.9279180191857028	0.0689849014231405		396.28973	418.3250069618225	4914_CCE1706_MZmine3_SIRIUS_fixed_24982
4194	C23H28O9	[M + H]+	C23H28O9	103.57251508981044	103.57251508981044	0.0	48	0.8112421286578589	0.9612901693880659	1.6523007920102128	-1.4442681252651048		449.17996	441.41999263842297	5213_CCE1706_MZmine3_SIRIUS_fixed_26554
4195	C17H21FN4O	[M + H]+	C17H21FN4O	103.57153597024954	103.57153597024954	0.0	44	0.8011276933259631	0.5586266490578095	0.7701261754433099	-56781.59148295903		317.17791	264.16274686544017	2556_CCE1706_MZmine3_SIRIUS_fixed_10784
4196	C24H30O11	[M + H]+	C24H30O11	103.57020873914074	103.57020873914074	0.0	48	0.8229781325928496	1.059310656216095	1.409614137182986	-0.3541170282370559		495.18591	403.3710050582886	4714_CCE1706_MZmine3_SIRIUS_fixed_24144
4197	C28H40O7	[M + H]+	C28H40O7	103.54151751746944	102.75781521203118	0.7837023054382638	46	0.8695999999999998	1.7373088333416495	2.0649082653347595	-4.088752557416134		489.28268	623.6059856414795	8631_CCE1706_MZmine3_SIRIUS_fixed_37309
4198	C10H13BF2O3	[M + Na]+	C10H13BF2O3	103.49037164439513	103.49037164439513	0.0	23	0.7967346403514527	1.0170321001021199	1.7870279326205334	4.573757879255334		252.08659	245.5892515182495	2230_CCE1706_MZmine3_SIRIUS_fixed_8934
4199	C27H39ClN2O2	[M + H]+	C27H39ClN2O2	103.41543247463056	103.41543247463056	0.0	45	0.7087733020466688	1.3247223537173822	2.0934936358271923	-2.094253841775739		459.27632	407.49294804409146	4700_CCE1706_MZmine3_SIRIUS_fixed_24005
4200	C14H31O4P	[M + H]+	C14H31O4P	103.4018130623576	103.4018130623576	0.0	29	0.20488063660477454	-0.20423380568855645	1.0129906779351867	-0.5299016024081904		295.20312	541.5569297969341	6928_CCE1706_MZmine3_SIRIUS_fixed_32217
4201	C23H38O8	[M + H]+	C23H38O8	103.336348051408	97.32614923564203	6.010198815765961	33	0.9558094344679712	1.9118987389380107	1.9118987389380107	-81262.66084280892		443.26424	601.6489791870117	8196_CCE1706_MZmine3_SIRIUS_fixed_35790
4202	C22H26N2O6	[M + H]+	C22H26N2O6	103.32994410845029	103.32994410845029	0.0	46	0.9095660629634136	-0.7744433085433288	1.798118836631878	-0.5354490745596254		415.18614	275.9409999847412	2725_CCE1706_MZmine3_SIRIUS_fixed_11937
4203	C17H30N2O5	[M + H]+	C17H30N2O5	103.32030694376063	97.81306896214211	5.507237981618511	54	0.9644371132401057	0.6164354763710747	1.0878967219882876	1.5874627607654166		343.22329	248.426104673199	2286_CCE1706_MZmine3_SIRIUS_fixed_9278
4204	C16H33NO3	[M + Na]+	C16H33NO3	103.31194011579306	97.58302949002565	5.7289106257674165	33	0.814883474576271	0.15963968233886439	1.509426354857588	-2.5692206296469435		310.23447	578.7470054626465	7669_CCE1706_MZmine3_SIRIUS_fixed_34236
4205	C9H20O4	[M + Na]+	C9H20O4	103.26796669231344	103.26796669231344	0.0	27	0.4089509827137106	0.46901523190272804	1.1195798837554582	1.5119671649554483		215.12571	204.40200389362872	1570_CCE1706_MZmine3_SIRIUS_fixed_5211
4206	C16H24N2O4	[M + H]+	C16H24N2O4	103.26134931664924	103.26134931664924	0.0	42	0.7905755268613285	-0.0833414745380914	1.2714553859958744	-2.665510299732733		309.18006	253.09507691301405	2350_CCE1706_MZmine3_SIRIUS_fixed_9628
4207	C15H22O3	[M + H]+	C15H22O3	103.25838784853939	103.25838784853939	0.0	34	0.9999999999999998	0.26739174184803155	0.567951399377015	-1.8729091293261584		251.16370	573.6298997380793	7549_CCE1706_MZmine3_SIRIUS_fixed_33885
4208	C18H32O6	[M + H]+	C18H32O6	103.1812854442859	94.9216269727278	8.259658471558108	33	0.9979372489414832	0.8927902721748553	0.9493620025456057	1.05066040551431		345.22753	624.236011505127	8686_CCE1706_MZmine3_SIRIUS_fixed_37503
4209	C24H32O10	[M + H]+	C24H32O10	103.14225043953356	103.14225043953356	0.0	43	0.7785604900459417	0.8794322537226573	1.7277289084238572	-37428.59044787116		481.20651	509.84400272369385	6302_CCE1706_MZmine3_SIRIUS_fixed_30683
4210	C16H26O5	[M + Na]+	C16H26O5	103.09845566896347	99.81662231717125	3.2818333517922094	47	0.7231431034038298	0.8458178898517318	1.173426377276832	2.116386094577355		321.16792	466.5911324776126	5720_CCE1706_MZmine3_SIRIUS_fixed_28722
4211	C28H39N3O7	[M + H]+	C28H39N3O7	103.05278199732334	103.05278199732334	0.0	52	0.9657117008443906	1.0878781617329467	1.204735357238546	2.1444801586086752		530.28721	607.9197406768799	8333_CCE1706_MZmine3_SIRIUS_fixed_36231
4212	C19H34N2O3	[M + H]+	C19H34N2O3	103.0522354099656	102.8380786101493	0.21415679981630698	45	0.8331445501790433	0.07992737424029489	0.9253396434017375	0.41212685105187497		339.26436	304.15905354534345	3131_CCE1706_MZmine3_SIRIUS_fixed_14613
4213	C13H16N2O5	[M + H]+	C13H16N2O5	103.04462596518493	103.04462596518493	0.0	42	0.716391318432135	0.8745234684650127	1.4612675576359946	-0.7835842968550469		281.11298	222.1969985961914	1844_CCE1706_MZmine3_SIRIUS_fixed_6751
4214	C22H40O6	[M + H]+	C22H40O6	103.04435296514123	96.51302340785838	6.531329557282851	34	0.9934737776385519	0.9950748623813886	1.1195798837554582	0.46749339721705757		401.28995	664.2550277709961	9532_CCE1706_MZmine3_SIRIUS_fixed_39669
4215	C24H34O8	[M + Na]+	C24H34O8	103.03016713222812	103.03016713222812	0.0	39	0.7704239917269909	2.294378586484465	2.8553491505571085	4.84728696957862		473.21688	426.6930055618286	5031_CCE1706_MZmine3_SIRIUS_fixed_25623
4216	C18H28	[M + H]+	C18H28	103.01752774409272	100.63277228106584	2.3847554630268784	33	0.8499643620812541	0.9253396434017375	1.4205087254577446	-0.49190977278880244		245.22626	562.7886772155762	7343_CCE1706_MZmine3_SIRIUS_fixed_33279
4217	C39H73NO10	[M + H]+	C39H73NO10	102.99998139331417	102.99998139331417	0.0	33	0.9602387018908406	0.8551335590432715	1.1563680044446905	-0.29127923993510946		716.53052	719.4690084457397	10091_CCE1706_MZmine3_SIRIUS_fixed_40912
4218	C16H23NO6	[M + H]+	C16H23NO6	102.99563550882395	102.99563550882395	0.0	49	0.8920008197281236	1.1509562838693268	1.339023408366744	-0.611370387017465		326.15961	157.93487191200256	916_CCE1706_MZmine3_SIRIUS_fixed_2438
4219	C9H17NO5	[M + Na]+	C9H17NO5	102.98930193270444	102.98930193270444	0.0	30	0.6402183039462634	0.08705906248885972	1.765829707574047	-0.9349181699560968		242.09967	58.61361099399801	345_CCE1706_MZmine3_SIRIUS_fixed_1180
4220	C12H10N2O	[M + H]+	C12H10N2O	102.9581038966685	102.9581038966685	0.0	28	0.7044717899788127	1.401291834531927	1.547759051525319	0.24595546785381855		199.08664	181.128437780641	1192_CCE1706_MZmine3_SIRIUS_fixed_3631
4221	C34H35N3O8S	[M + H]+	C34H35N3O8S	102.94830529315365	102.94830529315365	0.0	40	0.9425475800128308	-0.3784845798022446	1.2198211558345768	-2.2649985913211204		646.22030	59.36934819961607	353_CCE1706_MZmine3_SIRIUS_fixed_1195
4222	C16H23N5O5	[M + Na]+	C16H23N5O5	102.91521871707306	102.91521871707306	0.0	46	0.7248342374924652	1.6779648367237872	1.8393187351853868	3.8371522518880625		388.16063	237.18599796295166	2149_CCE1706_MZmine3_SIRIUS_fixed_8412
4223	C19H34O6	[M + Na]+	C19H34O6	102.91405970603108	102.91405970603108	0.0	35	0.5237037037037039	0.8931518661000154	1.5208080604474745	0.9353276725173049		381.22512	610.9589767456055	8387_CCE1706_MZmine3_SIRIUS_fixed_36427
4224	C9H13N5O	[M + H]+	C9H13N5O	102.91006441113244	102.91006441113244	0.0	36	0.401703127294083	1.582576147796213	2.4937718644489237	0.35811712571038534		208.11936	205.35224676132202	1610_CCE1706_MZmine3_SIRIUS_fixed_5400
4225	C38H57NO2	[M + K]+	C38H57NO2	102.90930636711502	102.90930636711502	0.0	51	0.940006629101757	1.544644883415496	2.0454724638493778	-2.0586559608883968		598.40086	683.9595079421997	9749_CCE1706_MZmine3_SIRIUS_fixed_40160
4226	C15H15NO3	[M + H]+	C15H15NO3	102.85447425989113	100.24938265780352	2.605091602087616	22	0.22351332877648672	-2.0051680930993623	2.275549096346858	-0.7712518120825518		258.11227	436.1342453956604	5152_CCE1706_MZmine3_SIRIUS_fixed_26249
4227	C15H21NO4	[M + H]+	C15H21NO4	102.84923799288977	102.84923799288977	0.0	43	0.6990661501966787	1.5147360482008603	1.5350782524942004	-1.1301977820304847		280.15402	111.97866488981606	499_CCE1706_MZmine3_SIRIUS_fixed_1423
4228	C20H30O7	[M + H]+	C20H30O7	102.79383050756033	102.79383050756033	0.0	50	0.7414191793244161	0.42439987915445554	0.9956942868788545	-3.382729510661381		383.20513	351.4100529626012	3882_CCE1706_MZmine3_SIRIUS_fixed_19273
4229	C42H56O5	[M + H]+	C42H56O5	102.78686472922234	102.78686472922234	0.0	53	0.9622451408977325	0.39847504914649334	0.680082967258146	-0.9651227050447683		641.41943	688.7608127273404	9766_CCE1706_MZmine3_SIRIUS_fixed_40186
4230	C17H30O4	[M + Na]+	C17H30O4	102.77819345339721	98.93449196381712	3.8437014895800785	42	0.7501945525291829	1.3653506481529565	1.4165121924641069	0.28468596497772586		321.20372	627.7485179901123	8785_CCE1706_MZmine3_SIRIUS_fixed_37770
4231	C16H20N2O7	[M + H]+	C16H20N2O7	102.68471711642918	100.07986973332027	2.604847383108912	45	0.76623514110281	0.42168824084253165	1.5220797905544816	0.767100270001026		353.13460	132.9393530618692	580_CCE1706_MZmine3_SIRIUS_fixed_1560
4232	C17H34O5S	[M + Na]+	C17H34O5S	102.66617975777395	102.66617975777395	0.0	50	0.8441159531579953	0.5528516296802438	1.8148128418190617	-3.8488980286363237		373.20048	615.3294897079468	8710_CCE1706_MZmine3_SIRIUS_fixed_37571
4233	C42H55ClO4	[M + H]+	C42H55ClO4	102.66601434425897	102.66601434425897	0.0	41	0.8200022626994002	1.5208080604474745	1.7582722238378667	0.22913739852260187		659.38632	699.2720031738281	10039_CCE1706_MZmine3_SIRIUS_fixed_40798
4234	C24H49NO7	[M + Na]+	C24H49NO7	102.6040652704012	97.17968591095854	5.424379359442646	41	0.8322531568537956	0.2434626080103066	0.7701261754433099	4.2996087733462725		486.34221	656.0562515258789	9394_CCE1706_MZmine3_SIRIUS_fixed_39392
4235	C26H34O9	[M + H]+	C26H34O9	102.5306461527938	102.5306461527938	0.0	42	0.7627958172812329	1.1746471613854796	1.809209740643223	-73330.52785308535		491.22677	550.587272644043	7220_CCE1706_MZmine3_SIRIUS_fixed_32878
4236	C15H24O6	[M + Na]+	C15H24O6	102.48245217579067	99.73435693593017	2.748095239860505	42	0.7203346203346205	1.057305670266051	1.2920270372355822	1.3164952495368174		323.14693	473.3919954299927	5747_CCE1706_MZmine3_SIRIUS_fixed_28820
4237	C15H24N4O5	[M + Na]+	C15H24N4O5	102.47250514052517	102.47250514052517	0.0	34	0.6708341108415748	-1.3810780187605927	1.9067683690885575	-1.3205060811917004		363.16341	198.9626258611679	1482_CCE1706_MZmine3_SIRIUS_fixed_4878
4238	C9H14O2	[M + H]+	C9H14O2	102.46356719022856	99.26491027916342	3.198656911065138	14	0.9653347339501434	0.15082862658984103	0.6021303221349683	0.031018806146545848		155.10666	292.5345039367676	2981_CCE1706_MZmine3_SIRIUS_fixed_13525
4239	C11H20O4	[M + H]+	C11H20O4	102.45563431900733	99.11083953202923	3.3447947869780954	28	1.0	0.22543505769868177	0.3064547769623026	1.5407590639785733		217.14377	553.2386291027069	7173_CCE1706_MZmine3_SIRIUS_fixed_32738
4240	C15H22N2O3	[M + H]+	C15H22N2O3	102.44246660152666	99.47542472664684	2.967041874879831	49	0.9130919153558311	0.5821785008189146	1.1884603551883868	-1.6172164213728364		279.16987	239.68954724297848	2146_CCE1706_MZmine3_SIRIUS_fixed_8401
4241	C37H48O19	[M + H]+	C37H48O19	102.3813400737686	102.3813400737686	0.0	27	0.3483628102339221	0.9824971756613032	1.309731839747994	-4.837109322069729		797.28240	253.62089733593166	2528_CCE1706_MZmine3_SIRIUS_fixed_10612
4242	C22H32O6	[M + Na]+	C22H32O6	102.36747829469238	99.41552631885803	2.951951975834349	46	0.8334747920556781	1.9261783654519045	2.1261109405618415	2.3765526258943974		415.21010	493.4064681082964	6085_CCE1706_MZmine3_SIRIUS_fixed_30047
4243	C23H28O6	[M + H]+	C23H28O6	102.30006657384693	102.30006657384693	0.0	56	0.9627769894116363	1.3247223537173822	1.7542638998998112	-89786.59580018897		401.19506	601.2035447359085	8183_CCE1706_MZmine3_SIRIUS_fixed_35738
4244	C15H19NO5	[M + H]+	C15H19NO5	102.22954649121498	98.87527470550496	3.354271785710016	38	0.8921787168055831	0.8967973045673545	1.2401815200543629	-1.6149719770054172		294.13312	373.2457762956619	4163_CCE1706_MZmine3_SIRIUS_fixed_21038
4245	C43H56O4	[M + K]+	C43H56O4	102.18239545281139	102.18239545281139	0.0	48	0.7642028100183262	1.2382535519901159	1.3250358397659296	1.6591481214421229		675.38214	645.6930112838745	9108_CCE1706_MZmine3_SIRIUS_fixed_38641
4246	C21H45NO3S	[M + Na]+	C21H45NO3S	102.09993359713515	102.09993359713515	0.0	45	0.6730444866118491	1.7267192307126675	1.8992780448051099	-2.130145741031096		414.30035	367.1424539387226	4071_CCE1706_MZmine3_SIRIUS_fixed_20494
4247	C40H56O5	[M + Na]+	C40H56O5	102.0960121965482	102.0960121965482	0.0	51	0.8917773243436513	0.5732424394441599	0.8922729908154863	-0.09082496319517781		639.40194	627.6372081012536	8809_CCE1706_MZmine3_SIRIUS_fixed_37826
4248	C19H28O5	[M + Na]+	C19H28O5	101.92992386889227	98.28840640834527	3.6415174605470058	49	0.8860717979767402	1.3699598471117267	1.6412276468482376	2.5067568518920016		359.18380	566.6367650015491	7299_CCE1706_MZmine3_SIRIUS_fixed_33130
4249	C12H16N2O3	[M + H]+	C12H16N2O3	101.92765951038162	101.92765951038162	0.0	45	0.9141892107191792	0.9065032967309623	1.2457645250628353	-0.10122766250729134		237.12334	223.3308756351471	1874_CCE1706_MZmine3_SIRIUS_fixed_6911
4250	C17H27NO4S	[M + H]+	C17H27NO4S	101.89211229555708	98.90974026661569	2.9823720289413944	43	0.983738726427986	1.0059332715871505	1.0878781617329467	1.004229003694654		342.17370	477.6674973964691	5772_CCE1706_MZmine3_SIRIUS_fixed_28944
4251	C20H22N4O4	[M + Na]+	C20H22N4O4	101.85813423120263	101.85813423120263	0.0	48	0.7490242550091867	0.5874215248626109	1.421735355134806	0.055278448041875684		405.15335	387.95198341740615	4473_CCE1706_MZmine3_SIRIUS_fixed_22746
4252	C21H30O9	[M + Na]+	C21H30O9	101.83902088520705	98.57226823579228	3.2667526494147707	47	0.809035100051549	0.8731585624959501	1.2243733632481306	4.016633228842672		449.18001	422.63285550751664	4909_CCE1706_MZmine3_SIRIUS_fixed_24946
4253	C24H28O8	[M + H]+	C24H28O8	101.83194213135096	101.83194213135096	0.0	46	0.8116343490304708	3.0464261759808	3.0464261759808	-2.027195255066714		445.18479	446.14251136779785	5251_CCE1706_MZmine3_SIRIUS_fixed_26733
4254	C25H30O7	[M + H]+	C25H30O7	101.82959046094074	101.82959046094074	0.0	48	0.8501757469244292	1.5208080604474745	1.755862388260898	-40638.698420561464		443.20569	577.9952430725098	7488_CCE1706_MZmine3_SIRIUS_fixed_33703
4255	C14H25NO3	[M + H]+	C14H25NO3	101.71703068047694	101.71703068047694	0.0	49	0.85811141399315	0.6088501793431694	1.2201428691102285	-0.9418199446677186		256.19048	197.65069127082825	1441_CCE1706_MZmine3_SIRIUS_fixed_4692
4256	C20H27N	[M + H]+	C20H27N	101.71076148620854	98.19426983746999	3.5164916487385494	28	0.6419447878038732	1.1072959584914397	1.3946072255676556	-2.1328801547725145		282.22102	671.8480110168457	9628_CCE1706_MZmine3_SIRIUS_fixed_39880
4257	C24H30N4O6	[M + Na]+	C24H30N4O6	101.64672324610957	101.64672324610957	0.0	53	0.8717798594847772	1.6176567877041663	1.7728732632015656	0.6261054898785444		493.20606	478.3574453741312	5777_CCE1706_MZmine3_SIRIUS_fixed_28961
4258	C18H25ClN2O4	[M + Na]+	C18H25ClN2O4	101.61718899253647	101.61718899253647	0.0	48	0.7940231811199553	2.2542501010552485	2.3558020468264016	-1.371308816527261		391.13897	209.2597496509552	1712_CCE1706_MZmine3_SIRIUS_fixed_6011
4259	C15H18O3	[M + H3N + H]+	C15H21NO3	101.61471141039027	101.61471141039027	0.0	32	0.9775051124744373	0.4834286097100083	0.9151802149371928	-0.9372910443926105		264.15917	513.9669799804688	6430_CCE1706_MZmine3_SIRIUS_fixed_31028
4260	C25H39N7O8	[M + H]+	C25H39N7O8	101.60330616094974	99.58491807781265	2.018388083137097	38	0.8181306306306304	1.173426377276832	1.5959825725411483	-3.966649908023299		566.29104	580.0329780578613	7698_CCE1706_MZmine3_SIRIUS_fixed_34292
4261	C12H18O5	[M + K]+	C12H18O5	101.59957441047021	101.59957441047021	0.0	20	0.6564842313675577	-0.44537896408156474	1.0285464193227656	-1.3358063720746873		281.07821	37.88800120353699	114_CCE1706_MZmine3_SIRIUS_fixed_540
4262	C21H30O10	[M + Na]+	C21H30O10	101.59037870645919	101.59037870645919	0.0	49	0.8240190672690408	0.750691502746741	1.608892464135552	3.923103872952206		465.17494	389.25531077539665	4413_CCE1706_MZmine3_SIRIUS_fixed_22406
4263	C15H20N2O6	[M + H]+	C15H20N2O6	101.58134558143425	101.58134558143425	0.0	48	0.8120485863972087	0.6179526967335941	1.3416933596510427	-55394.267129966254		325.13913	137.84373254174147	732_CCE1706_MZmine3_SIRIUS_fixed_1895
