"","Feature.ID","Taxon","Confidence"
"4985","470e0a263fe691d0123d6647e40760b6","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;",0.982465452712719
"4986","27c8a3a0b393f557f8980e949bac13ee","Eukaryota;Alveolata;Ciliophora",0.74576012283284
"4987","213c07af2f3a27b1503139a8c2224ae1","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida",0.892969706666762
"4988","912f4db1f1842e63e7307ed4359efa19","Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_campanulifera;",0.993844730262142
"4989","40206511f57ee784786327419d7cbda2","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida",0.745793602400186
"4990","65091cf90239e35fb22cf28ba79f8c0f","Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae",0.974685807980525
"4991","471fae77a43f884ec62d816fa76d5ff6","Eukaryota;Rhizaria;Radiolaria;Acantharea",0.999914400466599
"4992","3460513af39a99c342d68ab1b34746df","Eukaryota;Alveolata",0.92692947205228
"4993","7584b2e19ddd84f9a939a3d088be6aae","Eukaryota;Alveolata;Ciliophora;Nassophorea;Nassophorea_X;Discotrichidae;NASSO_1;NASSO_1_sp.;",0.999994108062984
"4994","dd9786b072f1cd5582722b275137f256","Eukaryota;Alveolata",0.744450784508998
"4995","d27ac290bf643ff77be2fcc154667c67","Eukaryota;Stramenopiles;Ochrophyta;MOCH-2;MOCH-2_X;MOCH-2_XX;MOCH-2_XXX;MOCH-2_XXX_sp.;",0.999997708239815
"4996","3853eeca0e8a7920cfd982e306bb604f","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;",0.756991762212923
"4997","42406a5165dfdade2588e63da5445f04","Eukaryota",0.999999999999969
"4998","d9e5ff66e6ee270d35c435d77009a60d","Eukaryota",1
"4999","41d178330eed8515510f54877b7e6777","Eukaryota",0.99999999999996
"5000","e50cb7627e1b7677d393c1ffefe689ec","Eukaryota;Alveolata;Ciliophora",0.999027879783067
"5001","d748ea29e61dab203683f0c0e666132a","Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Dolichomastigales;Crustomastigaceae;Crustomastigaceae-AB;Crustomastigaceae-AB_sp.;",0.997967444276575
"5002","a830701bc1863d155c33a14327c57732","Eukaryota;Alveolata",0.722783848067959
"5003","c51f9ad53e473dfec6ce0f4f270e516a","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales",0.711284592900877
"5004","c2c96e29694ccfe3022d4567fc725770","Eukaryota;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;CONThreeP_XX;Askenasia;Askenasia_sp.;",0.999903417219161
"5005","5c51c32e6d28f7c51b7fe670d19e4d0c","Eukaryota",1
"5006","58f2c475bdb18d18d683a53fe092e493","Eukaryota",1.00000000000001
"5007","9201d11a976a4f9aadb1a5f2ff3ba624","Eukaryota;Opisthokonta",0.963988730822718
"5008","39b240ff576dc891f40574f6988c795c","Eukaryota;Excavata;Discoba;Euglenozoa;Kinetoplastida",0.997000539354807
"5009","172284818c6c6debf8c70a70df0d6d97","Eukaryota;Opisthokonta",0.962039810049167
"5010","b7c2e5d50a39d9219aea6ffafe317807","Eukaryota;Rhizaria;Radiolaria;Acantharea",0.894399972752185
"5011","5d2cf2a30c01fb96ea6f8ef48e4cc2ce","Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B-Group-I;RAD-B-Group-I_X;RAD-B-Group-I_X_sp.;",0.999983738746577
"5012","e4e43f0658c45597d3f41b55dea1578f","Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Euglyphida",0.983228803193252
"5013","75439a2524259f87cbb3163e26f67dbe","Eukaryota;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Nassellaria_X;Nassellaria_XX;Nassellaria_XX_sp.;",0.997317235462639
"5014","8028745657c60d80634f1400657513eb","Eukaryota;Alveolata;Dinoflagellata;Syndiniales",0.937576507031721
"5015","8abde452e75f82b3de83ff57ca57ea74","Eukaryota",0.999999999999996
"5016","d3d420e1982b35effdacbdfb933203c9","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-44;Dino-Group-II-Clade-44_X;Dino-Group-II-Clade-44_X_sp.;",0.999999992140999
"5017","fba4850d8c3dcab167b1f36290a9ac86","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1_X;Dino-Group-I-Clade-1_X_sp.;",0.999999940958007
"5018","aeb9e7af60c0cf34e6d647967e33a870","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida",0.911380303182986
"5019","d34275527dcfdd6519c403105df9d26c","Eukaryota",0.999999999999992
