rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
1626	C10H11N5	[M + H]+	C10H11N5	10.564640697119945	10.564640697119945	0.0	2	1.0	0.7902290287561043	0.7902290287561043	-0.4011607752444841		202.10864	750.8366336766245	6537_CCE1706_MZmine3_SIRIUS_1_41391
1627	C12H20O	[M + H]+	C12H20O	10.55576628465263	7.5270956305986605	3.0286706540539705	3	1.0	0.5276165435516658	0.5276165435516658	-0.7004147723959845		181.15856	599.5465813111514	4972_CCE1706_MZmine3_SIRIUS_1_35157
1628	C23H40N4O2	[M + H3N + H]+	C23H43N5O2	10.535829978290533	7.623039093934638	2.9127908843558945	2	1.0	-1.4666844044505882	1.4666844044505882	-3.9866879002390228		422.34727	665.4464127123356	6103_CCE1706_MZmine3_SIRIUS_1_39700
1629	C16H13N5O4	[M + H]+	C16H13N5O4	10.535409999256958	10.535409999256958	0.0	2	0.5579370395177495	0.6179526967335941	0.6179526967335941	-0.4501907274275457		340.10388	323.0358725948729	2247_CCE1706_MZmine3_SIRIUS_1_16378
1630	C20H21NO4	[M + Na]+	C20H21NO4	10.534458894026013	10.534458894026013	0.0	2	1.0	-0.4971195668945199	0.4971195668945199	0.03450163483048394		362.13629	308.1849932670593	2110_CCE1706_MZmine3_SIRIUS_1_14977
1631	C20H30O5	[M + H]+	C20H30O5	10.528476642977356	10.528476642977356	0.0	2	1.0	0.07163031260635933	0.07163031260635933	0.4625973728381842		351.21676	450.66051945090294	3448_CCE1706_MZmine3_SIRIUS_1_27380
1632	C13H18N2O	[M + H]+	C13H18N2O	10.525059217055238	10.525059217055238	0.0	2	1.0	0.9065874456918912	0.9065874456918912	0.17357422148010918		219.14923	127.55999921132019	437_CCE1706_MZmine3_SIRIUS_1_1556
1633	C23H46N2O3	[M + H]+	C23H46N2O3	10.520707159331165	10.520707159331165	0.0	2	0.9900173253031929	-1.6580004763061715	1.6580004763061715	-0.24844470860722548		399.35802	610.2404330978679	5243_CCE1706_MZmine3_SIRIUS_1_36393
1634	C14H25NO4	[M + H]+	C14H25NO4	10.515762759928233	10.515762759928233	0.0	6	1.0	0.5761953751049849	1.0830109225159394	-1.1660347432806906		272.18532	174.20587832787538	837_CCE1706_MZmine3_SIRIUS_1_3699
1635	C10H11N5	[M + H]+	C10H11N5	10.51476009137668	10.51476009137668	0.0	2	1.0	0.7902290287561043	0.7902290287561043	-0.6833232017989176		202.10858	736.1019057396334	6478_CCE1706_MZmine3_SIRIUS_1_41149
1636	C18H37N5O4	[M + Na]+	C18H37N5O4	10.511161011936748	5.077194514550235	5.433966497386513	2	1.0	0.18641874060029956	0.18641874060029956	2.137871300711874		410.27465	368.9492440223694	2685_CCE1706_MZmine3_SIRIUS_1_20635
1637	C21H29ClO3	[M + H]+	C21H29ClO3	10.510345358823464	8.14233093955421	2.3680144192692554	3	1.0	-0.7128842927675161	1.3278025487760712	-0.3823596152714001		365.18766	633.7520134449005	5639_CCE1706_MZmine3_SIRIUS_1_38146
1638	C12H23NO7	[M + H]+	C12H23NO7	10.50634669777206	10.50634669777206	0.0	2	1.0	-0.8155551709558522	0.8155551709558522	-1.9227542911293247		294.15416	39.54731546313269	119_CCE1706_MZmine3_SIRIUS_1_596
1639	C38H72O9	[M + Na]+	C38H72O9	10.49597301809795	3.470365870772068	7.025607147325881	1	0.0	-0.36604122863093447	0.36604122863093447	-0.3413825641605967		695.50662	577.6124954223633	4747_CCE1706_MZmine3_SIRIUS_1_34124
1640	C13H25N5O4	[M + Na]+	C13H25N5O4	10.494044790465114	10.494044790465114	0.0	2	0.9113924050632911	1.436426654225693	1.436426654225693	2.1537041245706567		338.18060	38.3955521813437	131_CCE1706_MZmine3_SIRIUS_1_642
1641	C10H11N5	[M + H]+	C10H11N5	10.493379510477277	10.493379510477277	0.0	2	1.0	1.4110288242670774	1.4110288242670774	-0.4404775404358537		202.10863	718.4769443306823	6414_CCE1706_MZmine3_SIRIUS_1_40870
1642	C6H8N6O	[M + H]+	C6H8N6O	10.492021135135678	10.492021135135678	0.0	3	1.0	2.1801110025331103	2.1801110025331103	-99460.2127876988		181.08322	202.3379945755005	1057_CCE1706_MZmine3_SIRIUS_1_5134
1643	C19H36N2	[M + H]+	C19H36N2	10.484887025518422	6.882907390485199	3.601979635033222	2	1.0	-0.15710372296723318	1.6349650383137049	-2.1456340498526427		293.29450	416.2690043449402	3165_CCE1706_MZmine3_SIRIUS_1_24875
1644	C18H26O3	[M + Na]+	C18H26O3	10.482810195436413	10.482810195436413	0.0	2	0.6914893617021277	-0.8989946854589319	1.7046228596814816	-2.156311350271607		313.17674	628.7475156784058	5527_CCE1706_MZmine3_SIRIUS_1_37718
1645	C11H15NO5	[M + H]+	C11H15NO5	10.476340331985032	10.476340331985032	0.0	2	1.0	1.5028623370619099	1.5028623370619099	0.5219641849579281		242.10243	226.63650155067444	1322_CCE1706_MZmine3_SIRIUS_1_7364
1646	C17H21N5O8	[M + H]+	C17H21N5O8	10.476106302530985	10.440896855499666	0.035209447031318675	3	0.7286501377410469	0.591391489481357	0.591391489481357	-0.02785268075445606		424.14628	213.30056190490723	1170_CCE1706_MZmine3_SIRIUS_1_6074
1647	C21H28O8	[M + H]+	C21H28O8	10.472797529199667	10.472797529199667	0.0	3	0.5902964959568733	4.585497511558188	4.585497511558188	-88030.88027987313		409.18583	364.59574542356034	2620_CCE1706_MZmine3_SIRIUS_1_20099
1648	C8H12N4O4	[M + K]+	C8H12N4O4	10.463286680328789	10.463286680328789	0.0	2	1.0	1.5147422737360134	1.5147422737360134	-0.7848943934095411		267.04880	316.4479272812605	2194_CCE1706_MZmine3_SIRIUS_1_15726
1649	C9H18N2S	[M + H]+	C9H18N2S	10.462242467972827	10.462242467972827	0.0	4	1.0	0.31451373323428405	0.6934520731419294	-0.6456789354470857		187.12623	433.69617472151236	3291_CCE1706_MZmine3_SIRIUS_1_26085
1650	C26H48N4O5	[M + H3N + H]+	C26H51N5O5	10.460874748329148	10.460874748329148	0.0	5	1.0	0.9925791877052793	0.9925791877052793	-3.1087648591631956		514.39470	597.8015184402466	5063_CCE1706_MZmine3_SIRIUS_1_35547
1651	C12H24O8	[M + H]+	C12H24O8	10.459873428931616	10.459873428931616	0.0	2	1.0	0.28625966355553173	0.28625966355553173	-2.698141817652836		297.15359	177.6740026473999	799_CCE1706_MZmine3_SIRIUS_1_3365
1652	C15H31NO2	[M + H]+	C15H31NO2	10.455908095465054	10.455908095465054	0.0	2	1.0	0.7210139181230566	0.7210139181230566	-1.1015408011204002		258.24247	504.62801456451416	3903_CCE1706_MZmine3_SIRIUS_1_30490
1653	C20H23N7O6	[M + H]+	C20H23N7O6	10.453942186823483	10.453942186823483	0.0	3	0.7167381974248926	0.15623841186529985	0.5919550887376075	0.21291517865507034		458.17836	195.75696889311075	967_CCE1706_MZmine3_SIRIUS_1_4563
1654	C25H37NO2	[M + K]+	C25H37NO2	10.45317784148707	10.45317784148707	0.0	2	1.0	0.8385632745788586	0.8385632745788586	-0.86833174916601		422.24522	490.0928199291229	3756_CCE1706_MZmine3_SIRIUS_1_29673
1655	C29H48O15	[M + H3N + H]+	C29H51NO15	10.453167296821688	10.453167296821688	0.0	2	1.0	-1.1992088176441846	1.1992088176441846	-2.53425857789725		654.33149	660.9769320487976	6061_CCE1706_MZmine3_SIRIUS_1_39567
1656	C13H20O3	[M + H]+	C13H20O3	10.450567468482195	5.250363050118865	5.20020441836333	3	0.09778818831118961	1.0603741423693156	1.0603741423693156	-79993.06416446426		225.14875	504.9992139089726	3908_CCE1706_MZmine3_SIRIUS_1_30508
1657	C29H43NO4	[M + H]+	C29H43NO4	10.438768729177193	3.9307803706021733	6.50798835857502	3	1.0	1.0598242943114056	1.0598242943114056	0.20016938339539725		470.32658	567.8883758699521	4613_CCE1706_MZmine3_SIRIUS_1_33530
1658	C14H17NO5	[M + H]+	C14H17NO5	10.42994791176852	10.42994791176852	0.0	2	1.0	-0.6923487499850279	0.6923487499850279	-1.3277023183402774		280.11758	178.27518237348826	769_CCE1706_MZmine3_SIRIUS_1_3122
1659	C26H51NO7	[M + Na]+	C26H51NO7	10.428645806646992	10.428645806646992	0.0	2	1.0	1.1595761178445876	1.1595761178445876	0.2909351787613984		512.35592	628.2533311843872	5555_CCE1706_MZmine3_SIRIUS_1_37824
1660	C19H36N2	[M + H]+	C19H36N2	10.424564933366963	6.882907390485201	3.541657542881762	2	1.0	-0.15710372296723318	1.6349650383137049	-1.879890291746667		293.29457	360.19697338342667	2602_CCE1706_MZmine3_SIRIUS_1_19903
1661	C20H32O5	[M + Na]+	C20H32O5	10.423958538772894	6.5734122748457855	3.850546263927108	2	1.0	1.0845154510846453	1.0845154510846453	0.4795580001270593		375.21437	435.8739510923624	3344_CCE1706_MZmine3_SIRIUS_1_26547
1662	C15H23N3O3	[M + H]+	C15H23N3O3	10.421850138161552	10.421850138161552	0.0	3	1.0	0.5861211373116463	0.8917401780348254	-2.4854713527906944		294.18049	71.92365567229444	328_CCE1706_MZmine3_SIRIUS_1_1266
1663	C20H32O5	[M + Na]+	C20H32O5	10.417445932397264	4.153933383156049	6.263512549241215	2	1.0	0.33974552412812065	0.5924654792804608	0.09046360781018714		375.21423	602.8039005785604	5146_CCE1706_MZmine3_SIRIUS_1_35922
1664	C17H28O6	[M + Na]+	C17H28O6	10.409741442369038	6.618979784421835	3.7907616579472023	2	1.0	0.27657567351207896	0.5511636117611263	1.1214235637037748		351.17820	571.2104036614346	4630_CCE1706_MZmine3_SIRIUS_1_33631
1665	C16H23NO5	[M + H]+	C16H23NO5	10.407133640865903	10.407133640865903	0.0	3	1.0	0.3689415590407865	0.3689415590407865	-2.1506778423102917		310.16423	265.2396761609066	1717_CCE1706_MZmine3_SIRIUS_1_10878
1666	C29H52O9	[M + Na]+	C29H52O9	10.406837397542809	3.4923848464384415	6.914452551104367	1	0.0	-0.09508074748448685	0.09508074748448685	-0.02138465482279746		567.35034	656.3310241699219	6002_CCE1706_MZmine3_SIRIUS_1_39400
1667	C33H46N2O3	[M + H]+	C33H46N2O3	10.399214637145143	10.399214637145143	0.0	2	1.0	0.21017109682435184	0.4408098672743348	-0.23195676627991832		519.35800	522.7358131476179	4116_CCE1706_MZmine3_SIRIUS_1_31440
1668	C36H72N2O2	[M + H]+	C36H72N2O2	10.397906389557992	10.397906389557992	0.0	3	1.0	-0.9611886556485079	0.9611886556485079	0.32742649128514223		565.56684	682.7037306877901	6218_CCE1706_MZmine3_SIRIUS_1_40129
1669	C34H38N4O6	[M + H]+	C34H38N4O6	10.393966362350174	10.393966362350174	0.0	2	0.9342723004694835	0.5402148174784502	0.5402148174784502	0.1588448200322389		599.28651	650.9163437504321	5931_CCE1706_MZmine3_SIRIUS_1_39187
1670	C32H52N2O5S	[M + H]+	C32H52N2O5S	10.378392802284125	10.378392802284125	0.0	5	1.0	0.10270241761992185	0.2138508889687155	1.0840612908693437		577.36760	615.6949996948242	5333_CCE1706_MZmine3_SIRIUS_1_36819
1671	C24H46O12	[M + H]+	C24H46O12	10.374180135108032	6.453111994985953	3.921068140122079	2	1.0	0.3209944969064563	0.3209944969064563	-0.008887451920143742		527.30620	362.4924945831299	2612_CCE1706_MZmine3_SIRIUS_1_20024
1672	C17H26N2O5	[M + H]+	C17H26N2O5	10.366215538762148	6.9151808887549375	3.451034650007211	2	1.0	1.173426377276832	1.173426377276832	0.4371179871878853		339.19160	215.57404759325436	1205_CCE1706_MZmine3_SIRIUS_1_6341
1673	C30H50O16	[M + Na]+	C30H50O16	10.364917301890088	3.489085683162222	6.875831618727866	1	0.0	0.13605109297700482	0.13605109297700482	0.060223919242192135		689.29915	446.20800018310547	3393_CCE1706_MZmine3_SIRIUS_1_26941
1674	C7H10N6O	[M + H]+	C7H10N6O	10.363094685312428	10.363094685312428	0.0	3	1.0	1.691769810228812	1.691769810228812	-92315.6515381727		195.09878	287.79001235961914	1915_CCE1706_MZmine3_SIRIUS_1_13056
1675	C18H22N2O5	[M + H]+	C18H22N2O5	10.358850673007947	10.358850673007947	0.0	3	1.0	-0.00791472461941084	0.7330662956889638	-103758.66867490482		347.16038	223.96464816316177	1278_CCE1706_MZmine3_SIRIUS_1_6951
1676	C35H36N4O5	[M + Na]+	C35H36N4O5	10.334094443210086	10.334094443210086	0.0	2	1.0	0.6546890711937466	0.6546890711937466	-1.675997849145894		615.25676	677.2828817367554	6189_CCE1706_MZmine3_SIRIUS_1_40018
1677	C8H20NO6P	[M + Na]+	C8H20NO6P	10.316695201585386	7.581573180339342	2.735122021246043	2	1.0	1.6043782204966	1.6043782204966	-1.26623486333223		280.09169	35.281499326229095	53_CCE1706_MZmine3_SIRIUS_1_253
1678	C17H36N2O	[M + H]+	C17H36N2O	10.316604577506665	10.316604577506665	0.0	2	0.9630624580255205	-1.311461130984013	1.311461130984013	-2.3189181917877417		285.28938	524.6201747827577	4149_CCE1706_MZmine3_SIRIUS_1_31551
1679	C15H29NO4	[M + H]+	C15H29NO4	10.314138691207265	10.314138691207265	0.0	2	1.0	0.9274893780090759	0.9274893780090759	-1.6611488522138915		288.21646	325.79844276589745	2286_CCE1706_MZmine3_SIRIUS_1_16715
1680	C13H17N3O2	[M + H]+	C13H17N3O2	10.309480948507307	10.309480948507307	0.0	2	1.0	1.309628179237989	1.309628179237989	0.7257172330675389		248.13953	164.10857686342365	700_CCE1706_MZmine3_SIRIUS_1_2675
1681	C24H42O6	[M + Na]+	C24H42O6	10.293148032742359	3.749761352837556	6.543386679904803	2	1.0	-0.08010075866908348	0.39223031824549615	0.28408682258857776		449.28749	625.4008769989014	5488_CCE1706_MZmine3_SIRIUS_1_37593
1682	C26H51NO7	[M + H]+	C26H51NO7	10.290894170199927	10.290894170199927	0.0	4	1.0	0.5330858172119377	0.5330858172119377	0.3859399048807425		490.37402	628.8164447783538	5701_CCE1706_MZmine3_SIRIUS_1_38390
1683	C12H22N2O2	[M + H]+	C12H22N2O2	10.28808452344686	10.28808452344686	0.0	2	1.0	0.6413066881505354	0.6413066881505354	0.3516375659004214		227.17548	336.9419860839844	2383_CCE1706_MZmine3_SIRIUS_1_17692
1684	C31H39N3O9S2	[M + Na]+	C31H39N3O9S2	10.282901806813564	10.282901806813564	0.0	7	0.6393897364771152	2.257813717688478	2.257813717688478	1.9680419695158262		684.20334	712.094863094851	6392_CCE1706_MZmine3_SIRIUS_1_40799
1685	C23H47NO4	[M + H]+	C23H47NO4	10.2797907706481	10.2797907706481	0.0	2	1.0	-0.25864123763433194	0.2948376514160957	0.04459715630564084		402.35780	642.5937199322989	5815_CCE1706_MZmine3_SIRIUS_1_38753
1686	C33H58O3	[M + Na]+	C33H58O3	10.273300428540665	10.273300428540665	0.0	2	1.0	-2.2890723095115524	2.2890723095115524	-2.5346055670403933		525.42648	674.2559945583344	6233_CCE1706_MZmine3_SIRIUS_1_40175
1687	C41H64O10	[M + Na]+	C41H64O10	10.261726257970691	3.4925325188809877	6.769193739089704	1	0.0	-0.09324377141496581	0.09324377141496581	0.03207142387779054		739.43919	678.59450340271	6198_CCE1706_MZmine3_SIRIUS_1_40054
1688	C13H26O8	[M + H]+	C13H26O8	10.251663470134215	10.251663470134215	0.0	2	1.0	0.6785879547721098	0.6785879547721098	-2.9678015442052104		311.16912	223.59599590301514	1260_CCE1706_MZmine3_SIRIUS_1_6803
1689	C12H19O3P	[M + H]+	C12H19O3P	10.24629995403911	10.24629995403911	0.0	3	1.0	1.0061833872879438	1.0061833872879438	0.42260162477209956		243.11456	492.5170040130615	3772_CCE1706_MZmine3_SIRIUS_1_29819
1690	C9H19NO4	[M + H]+	C9H19NO4	10.244788855267231	10.244788855267231	0.0	2	1.0	0.9302220115856868	1.8254458079352553	-0.33168103349740946		206.13862	106.97399854660034	380_CCE1706_MZmine3_SIRIUS_1_1391
1691	C22H25N5	[M + K]+	C22H25N5	10.236103924627109	10.236103924627109	0.0	2	1.0	-0.2934476386934134	0.2934476386934134	-0.8804663138853334		398.17380	624.8655581474304	5496_CCE1706_MZmine3_SIRIUS_1_37617
1692	C19H24O6	[M + H]+	C19H24O6	10.235367616870834	7.7432769866505895	2.492090630220244	3	0.32432432432432434	2.7543065749739597	2.7543065749739597	-103162.36258910612		349.16501	348.79564774696297	2568_CCE1706_MZmine3_SIRIUS_1_19512
1693	C12H24N2O3	[M + H]+	C12H24N2O3	10.227958732756349	10.227958732756349	0.0	2	1.0	2.0232611911025478	2.0232611911025478	-0.7302599547623164		245.18579	203.0123295202037	984_CCE1706_MZmine3_SIRIUS_1_4674
1693	C12H24N2O3	[M + H]+	C12H24N2O3	10.227958732756349	10.227958732756349	0.0	2	1.0	2.0232611911025478	2.0232611911025478	-0.6148635615703236		245.18582	183.59738480765373	850_CCE1706_MZmine3_SIRIUS_1_3778
1694	C11H20N2O2	[M + H]+	C11H20N2O2	10.22558327856461	10.22558327856461	0.0	2	1.0	0.4949733377823835	0.7498624680550154	-0.5410673274600971		213.15964	325.33398628234863	2275_CCE1706_MZmine3_SIRIUS_1_16616
1695	C13H22N2O6	[M + H]+	C13H22N2O6	10.22146339921473	10.22146339921473	0.0	3	1.0	0.007898022199262526	0.007898022199262526	-118823.01185236406		303.15447	56.19081286713481	273_CCE1706_MZmine3_SIRIUS_1_1143
1696	C4H7NO5P	[M - H2O + Na]+	C4H5NO4P	10.218930275720773	10.218930275720773	0.0	4	0.3229276523940098	4.51772481995693	4.51772481995693	-97358.64834365279		184.98547	785.5790135694067	6688_CCE1706_MZmine3_SIRIUS_1_41931
1697	C40H54O5	[M + Na]+	C40H54O5	10.211798736949781	3.4687902164780002	6.743008520471781	1	0.0	-0.38521092716819805	0.38521092716819805	-0.24058334347461452		637.38619	641.2566089630127	5786_CCE1706_MZmine3_SIRIUS_1_38639
1698	C21H35NO7	[M + K]+	C21H35NO7	10.205884863947906	10.205884863947906	0.0	4	0.9799635701275047	0.0913666657196347	0.2000293933981387	-0.3660044153946676		452.20435	283.842802955769	1894_CCE1706_MZmine3_SIRIUS_1_12862
1699	C15H28O6	[M + Na]+	C15H28O6	10.20112890197079	6.498998512919751	3.702130389051039	2	0.8549222797927462	-0.14598544068862052	0.7994221453020798	-0.7602068254139552		327.17756	558.138484954834	4509_CCE1706_MZmine3_SIRIUS_1_33010
1700	C20H43N2O5P	[M + H]+	C20H43N2O5P	10.19870680799128	10.19870680799128	0.0	3	1.0	-1.29256949270491	1.29256949270491	-0.3664249176184609		423.29808	541.0437507376065	4314_CCE1706_MZmine3_SIRIUS_1_32222
1701	C14H29NO	[M + H]+	C14H29NO	10.198555394884618	10.198555394884618	0.0	8	0.9999999999999999	0.5603159504780695	0.5603159504780695	0.07633237229038217		228.23221	559.9115351193109	4583_CCE1706_MZmine3_SIRIUS_1_33398
1702	C36H72N2O2	[M + H]+	C36H72N2O2	10.193993449892664	10.193993449892664	0.0	3	1.0	-1.1383185261303763	1.1383185261303763	-0.34487555814600007		565.56646	739.2779272212647	6490_CCE1706_MZmine3_SIRIUS_1_41190
1703	C19H36N2	[M + H]+	C19H36N2	10.190151961672578	7.036320533472813	3.153831428199765	2	1.0	1.4778613153464717	1.4778613153464717	-2.5467619663744205		293.29438	573.1369972229004	4732_CCE1706_MZmine3_SIRIUS_1_34073
1704	C33H60O15	[M + Na]+	C33H60O15	10.189636966542185	3.424319633160966	6.765317333381219	1	0.0	0.9147836660314445	0.9147836660314445	1.0965148159154445		719.38323	503.18799018859863	3883_CCE1706_MZmine3_SIRIUS_1_30399
1705	C25H44O12	[M + H]+	C25H44O12	10.18646305000049	6.454183116712951	3.7322799332875403	2	1.0	0.9970431996124348	0.9970431996124348	-0.7413324450344845		537.29015	387.0560073852539	2866_CCE1706_MZmine3_SIRIUS_1_22252
1706	C18H30N4O4S	[M + H]+	C18H30N4O4S	10.183988730735534	10.183988730735534	0.0	3	0.6515151515151515	-0.02376517142221402	0.02376517142221402	-45114.6931556766		399.20654	629.7810173034668	5575_CCE1706_MZmine3_SIRIUS_1_37902
1707	C21H37N3	[M + H]+	C21H37N3	10.17948132616905	6.542283175069414	3.6371981510996356	2	1.0	-0.23037202389681255	0.4456200610829466	-0.5902964259008249		332.30583	566.505138874054	4599_CCE1706_MZmine3_SIRIUS_1_33470
1708	C13H17BrN2	[M + H]+	C13H17BrN2	10.1764007824444	10.1764007824444	0.0	3	1.0	0.9558560101133775	1.0434659588706625	-2.244117181196586		281.06416	322.9434478090843	2244_CCE1706_MZmine3_SIRIUS_1_16340
1709	C18H36O6	[M + Na]+	C18H36O6	10.166763958001475	3.388958059883792	6.777805898117683	1	0.0	1.3210503194553815	1.3210503194553815	1.6153326194860953		371.24101	612.2470092773438	5277_CCE1706_MZmine3_SIRIUS_1_36519
1710	C16H27N5O5	[M + H]+	C16H27N5O5	10.152858843328888	9.001235827338645	1.1516230159902427	2	1.0	0.41395859477954	0.41395859477954	0.4129645990064797		370.20865	326.2424971564935	2285_CCE1706_MZmine3_SIRIUS_1_16714
1711	C30H54O13	[M + Na]+	C30H54O13	10.150751101169067	3.44443325385092	6.7063178473181475	1	0.0	0.6779492577200092	0.6779492577200092	0.7601620836239495		645.34615	528.9204382896423	4181_CCE1706_MZmine3_SIRIUS_1_31697
1712	C40H54O5	[M + H]+	C40H54O5	10.145622678715029	3.500000000000001	6.645622678715028	1	0.0	NaN	NaN	0.005597568407554092		615.40440	643.239483833313	5805_CCE1706_MZmine3_SIRIUS_1_38711
1713	C42H58N6O5	[M + H]+	C42H58N6O5	10.143494402926619	10.143494402926619	0.0	2	0.8843283582089553	-0.6031178359396733	0.6031178359396733	-1.2006024895423688		727.45327	592.9210010203578	4973_CCE1706_MZmine3_SIRIUS_1_35158
1714	C34H67N5O6	[M + H]+	C34H67N5O6	10.138171882090433	3.8480782679576304	6.290093614132802	3	1.0	-0.11114847134879366	0.11114847134879366	-2.571074708896894		642.51476	692.2469595610164	6296_CCE1706_MZmine3_SIRIUS_1_40378
1715	C30H46O6	[M + Na]+	C30H46O6	10.1314615979224	3.490861810306397	6.640599787616003	1	0.0	-0.11401098414540427	0.11401098414540427	-0.13253543489115807		525.31859	615.1869964599609	5324_CCE1706_MZmine3_SIRIUS_1_36783
1716	C14H15N5O	[M + Na]+	C14H15N5O	10.127385835321267	7.3147188064561135	2.8126670288651536	2	1.0	0.4562050272093668	0.4562050272093668	2.9537502308193284		292.11774	310.6480121612549	2103_CCE1706_MZmine3_SIRIUS_1_14897
1717	C37H63NO11	[M + H]+	C37H63NO11	10.120577484198343	1.4229083374631433	8.6976691467352	2	1.0	-0.5964495821336657	0.5964495821336657	-0.5318519762731301		698.44702	566.4165994854179	4600_CCE1706_MZmine3_SIRIUS_1_33472
1718	C13H18N4O4	[M + H3N + H]+	C13H21N5O4	10.110674116109191	10.110674116109191	0.0	2	1.0	0.44541683412367983	0.44541683412367983	-8.002538745335011		312.16413	231.0930061340332	1345_CCE1706_MZmine3_SIRIUS_1_7590
1719	C43H56O7	[M + H]+	C43H56O7	10.103663740857165	3.6249685597574173	6.478695181099748	2	1.0	1.3987195489082274	1.3987195489082274	1.0227037282571152		685.41058	612.7412509918213	5286_CCE1706_MZmine3_SIRIUS_1_36586
1720	C22H38N2O3	[M + H]+	C22H38N2O3	10.095055444561371	6.545093221540037	3.5499622230213346	2	1.0	0.522177039293219	0.522177039293219	0.13018647649326046		379.29557	516.7280691862106	4060_CCE1706_MZmine3_SIRIUS_1_31210
1721	C28H39N7O4	[M + H]+	C28H39N7O4	10.091529375489365	7.4754246451013415	2.616104730388024	3	1.0	-1.732272554009613	1.732272554009613	-33457.244155465545		538.31370	624.3642497062683	5464_CCE1706_MZmine3_SIRIUS_1_37512
1722	C24H28N2O7	[M + H]+	C24H28N2O7	10.091278440164121	10.091278440164121	0.0	2	1.0	1.031529825663786	1.031529825663786	-0.8417820632538847		457.19654	363.67798805236816	2623_CCE1706_MZmine3_SIRIUS_1_20135
1723	C17H19NO3	[M + H]+	C17H19NO3	10.07987595803779	10.07987595803779	0.0	2	1.0	-0.6235891380603469	1.0186652515939958	-1.7497196452010066		286.14327	561.4669990539551	4538_CCE1706_MZmine3_SIRIUS_1_33198
1724	C31H50O12	[M + Na]+	C31H50O12	10.077770093408443	3.468501354484701	6.609268738923742	1	0.0	-0.38872215125189585	0.38872215125189585	-0.3914138922478573		637.31920	633.4419822692871	5633_CCE1706_MZmine3_SIRIUS_1_38123
1725	C26H47N6O11P	[M + H]+	C26H47N6O11P	10.070823818564302	4.348873018872633	5.721950799691669	3	1.0	-0.7717989740923418	0.7717989740923418	1.0786023291771623		651.31202	247.61324644088745	1507_CCE1706_MZmine3_SIRIUS_1_9143
1726	C27H56O10	[M + Na]+	C27H56O10	10.06890902649167	3.3543063305567022	6.7146026959349685	1	0.0	-0.6544332018869224	0.6544332018869224	-0.5512908193069184		563.37626	597.4390125274658	5058_CCE1706_MZmine3_SIRIUS_1_35521
1727	C18H14Cl4N2O	[M + H]+	C18H14Cl4N2O	10.065222201507938	10.065222201507938	0.0	2	1.0	1.1674701066006763	1.1674701066006763	0.8784505978444848		414.99366	566.6307765897363	4592_CCE1706_MZmine3_SIRIUS_1_33453
1728	C17H35NO2	[M + H]+	C17H35NO2	10.057499835347961	10.057499835347961	0.0	2	1.0	0.9157328646623878	0.9157328646623878	-1.7289175335680071		286.27356	499.3440055847168	3841_CCE1706_MZmine3_SIRIUS_1_30202
1729	C12H22N6O	[M + Na]+	C12H22N6O	10.056507684113331	8.49829589897103	1.558211785142301	4	0.4914473684210526	0.027134082262106934	0.6523974169759402	1.738139698866773		289.17523	255.68234437261708	1607_CCE1706_MZmine3_SIRIUS_1_9901
1730	C25H51NO4	[M + H]+	C25H51NO4	10.055666830394259	10.055666830394259	0.0	2	1.0	-1.2707027870388665	1.2707027870388665	-0.4530507181046305		430.38889	615.5584352749219	5421_CCE1706_MZmine3_SIRIUS_1_37307
1731	C20H21NO2	[M + Na]+	C20H21NO2	10.055342938353231	7.611942230933743	2.443400707419488	2	1.0	0.12855998791904652	0.12855998791904652	0.11873676182397228		330.14649	377.4837523698807	2769_CCE1706_MZmine3_SIRIUS_1_21411
1732	C19H25NO5	[M + H]+	C19H25NO5	10.034438965562554	10.034438965562554	0.0	2	1.0	0.25265728642769913	0.25265728642769913	0.8178178942113679		348.18083	286.7068462818861	1901_CCE1706_MZmine3_SIRIUS_1_12955
1733	C9H19NO4	[M + H]+	C9H19NO4	10.029226816733278	10.029226816733278	0.0	5	0.9999999999999999	0.10945027362205378	0.17349650084622223	-0.007003960520919759		206.13868	38.86461896253806	109_CCE1706_MZmine3_SIRIUS_1_568
1734	C13H28O5	[M + H3N + H]+	C13H31NO5	10.028820973126926	10.028820973126926	0.0	3	1.0	0.528931659684192	0.528931659684192	-2.033332727862134		282.22693	244.552903175354	1497_CCE1706_MZmine3_SIRIUS_1_9023
1735	C10H21NO2	[M + H]+	C10H21NO2	10.028121586714438	7.300729166964382	2.7273924197500556	2	1.0	1.2149673437322976	1.2149673437322976	0.6675244141405963		188.16463	203.54800701141357	1096_CCE1706_MZmine3_SIRIUS_1_5398
1736	C25H37NO3	[M + K]+	C25H37NO3	10.02160479297586	10.02160479297586	0.0	2	1.0	1.7542530664595681	1.7542530664595681	-0.6454619845991507		438.24022	394.87274944782257	2936_CCE1706_MZmine3_SIRIUS_1_22907
1737	C30H41N7O4	[M + H]+	C30H41N7O4	10.020653880347027	7.044012390388152	2.9766414899588742	2	1.0	-2.2165460196770503	2.2165460196770503	1.220739413344427		564.32997	611.5185070037842	5255_CCE1706_MZmine3_SIRIUS_1_36456
